chr20	6767685	6780246
chr20	21705663	21718481
chr20	32819779	32850403
chr20	35278905	35284717
chr20	44966469	45079050
chr20	50888917	50909791
chr21	15729946	15868012
chr21	31118417	31344374
chr21	32599353	32612377
chr21	33642451	33899861
chr21	37365572	37526358
chr21	39184175	39321595
chr21	39380325	39397889
chr21	45981769	46005048
chr21	46098070	46132849
chr22	20917406	20953747
chr22	21759656	21867645
chr22	24011191	24178628
chr22	29883173	30030868
chr22	45502882	45558712
chr22	46361173	46537620
chr3	196587	409417
chr3	4493347	4847506
chr3	9397614	9478146
chr3	10115674	10127190
chr3	13549124	13638404
chr3	23916544	23920977
chr3	38548060	38649667
chr3	39406719	39412542
chr3	41199421	41240445
chr3	47016430	47126663
chr3	47381000	47413435
chr3	47585268	47781893
chr3	48403853	48429338
chr3	49277143	49340053
chr3	50317801	50321217
chr3	51538718	51668660
chr3	55465714	55499222
chr3	65353525	66038918
chr3	130850594	131016712
chr3	180614007	180679489
chr3	186783576	186789897
chr3	189596745	189897276
chr4	13568737	13627721
chr4	20251904	20620561
chr4	41359606	41700044
chr4	48497356	48780279
chr4	76435228	76783253
chr4	88523842	88708539
chr4	102794382	102827551
chr4	108650598	108667820
chr4	120684905	120922849
chr4	139301498	139390636
chr4	145481305	145559176
chr4	186587788	186726696
chr5	37379317	37753435
chr5	43601091	43705560
chr5	52787915	52959209
chr5	65148735	65460250
chr5	72816649	72914388
chr5	75368485	75511629
chr5	87267844	87367972
chr5	128083765	128189677
chr5	129460280	129738681
chr5	134194331	134225554
chr5	136132844	136182733
chr5	138553755	138575401
chr5	140401832	140472477
chr5	140558267	140564598
chr5	146203549	146289223
chr5	146447329	146511508
chr5	154682978	154817605
chr5	168661739	169272699
chr5	172325180	172454525
chr5	178204532	178211163
chr5	179678645	179730925
chr6	7389807	7418037
chr6	13621497	13686905
chr6	17759125	17987635
chr6	36442771	36491143
chr6	36493888	36541872
chr6	41546380	41602384
chr6	42980343	43013922
chr6	44809056	45377662
chr6	56457995	56843647
chr6	69674009	69797010
chr6	70413433	70561171
chr6	84732495	84764598
chr6	113933027	113971148
chr6	154387514	154510685
chr6	154733377	154834244
chr6	163414485	163576676
chr7	2728104	2763140
chr7	18086824	18668843
chr7	44748546	44769881
chr7	50590067	50732350
chr7	83955776	84194789
chr7	99027434	99144118
chr7	100088968	100092187
chr7	104940948	105114085
chr7	107923798	108003161
chr7	128830405	128859272
chr7	129188632	129213545
chr7	150944955	150962778
chr7	151058199	151076523
chr7	151341698	151378449
chr7	155799979	155809163
chr8	2045045	2145456
chr8	10723767	10730511
chr8	20246164	20273535
chr8	22165371	22201482
chr8	27311477	27459386
chr8	30384540	30547524
chr8	38269703	38382271
chr8	54457934	54460892
chr8	69466623	69660912
chr8	79764009	79766475
chr8	102252272	102412700
chr8	132570415	132675545
chr8	143437654	143542376
chr8	143636018	143653730
chr9	3218296	3526001
chr9	33921692	33934364
chr9	35696947	35732195
chr9	36336397	36471124
chr9	69121005	69255201
chr9	71683365	71768513
chr9	72351412	72364556
chr9	75890645	76359843
chr9	83968082	83980215
chr9	86287732	86354410
chr9	91722597	91948867
chr9	101533852	101563344
chr9	113444729	113597738
chr9	114154270	114312511
chr9	122844555	122905359
chr9	124857882	124861957
chr9	130713042	130887675
chr9	132891348	132944616
chr9	137007233	137028140
chrX	14690862	14873069
chrX	17800048	17860905
chrX	18425607	18640196
chrX	37780058	37813461
chrX	47145195	47186813
chrX	48897861	48903143
chrX	48922023	48957607
chrX	49235469	49250520
chrX	64185116	64205708
chrX	71366219	71466005
chrX	72578813	72714023
chrX	77504879	77786216
chrX	96684841	97604997
chrX	105821941	105958237
chrX	129738978	129769536
chrX	133300102	133415489
chrX	153587924	153598161
chrX	155489010	155612952
